Year,Region,School,School_Key,Role,Item_Text,Response_Option,Percent,Is_Favorable,Is_Unfavorable
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,Teacher,I am proud to work at this school.,Disagree,13,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,I am proud to work at this school.,Disagree,12,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,Teacher,I am proud to work at this school.,Disagree,0,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,Teacher,I am proud to work at this school.,Disagree,4,FALSE,TRUE
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,Teacher,I am proud to work at this school.,Disagree,25,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,Teacher,I am proud to work at this school.,Disagree,0,FALSE,TRUE
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,Teacher,I am proud to work at this school.,Disagree,18,FALSE,TRUE
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,Teacher,I am proud to work at this school.,Disagree,3,FALSE,TRUE
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,Teacher,I am proud to work at this school.,Disagree,18,FALSE,TRUE
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,Teacher,I am proud to work at this school.,Disagree,0,FALSE,TRUE
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Teacher,I am proud to work at this school.,Disagree,11,FALSE,TRUE
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,Teacher,I am proud to work at this school.,Disagree,24,FALSE,TRUE
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,Teacher,I am proud to work at this school.,Disagree,3,FALSE,TRUE
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,Teacher,I am proud to work at this school.,Agree,57,TRUE,FALSE
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,Teacher,I am proud to work at this school.,Agree,54,TRUE,FALSE
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,Teacher,I am proud to work at this school.,Agree,50,TRUE,FALSE
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,Teacher,I am proud to work at this school.,Agree,44,TRUE,FALSE
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,Teacher,I am proud to work at this school.,Agree,48,TRUE,FALSE
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,Teacher,I am proud to work at this school.,Agree,63,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,I am proud to work at this school.,Agree,50,TRUE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,I am proud to work at this school.,Agree,61,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,I am proud to work at this school.,Agree,48,TRUE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,Teacher,I am proud to work at this school.,Agree,62,TRUE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,Teacher,I am proud to work at this school.,Agree,52,TRUE,FALSE
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,Teacher,I am proud to work at this school.,Agree,70,TRUE,FALSE
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,Teacher,I am proud to work at this school.,Agree,67,TRUE,FALSE
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,Teacher,I am proud to work at this school.,Agree,64,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,Teacher,I am proud to work at this school.,Agree,78,TRUE,FALSE
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,Teacher,I am proud to work at this school.,Agree,50,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,I am proud to work at this school.,Agree,60,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,Teacher,I am proud to work at this school.,Agree,38,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,Teacher,I am proud to work at this school.,Agree,42,TRUE,FALSE
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,Teacher,I am proud to work at this school.,Agree,50,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,Teacher,I am proud to work at this school.,Agree,55,TRUE,FALSE
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,Teacher,I am proud to work at this school.,Agree,55,TRUE,FALSE
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,Teacher,I am proud to work at this school.,Agree,47,TRUE,FALSE
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,Teacher,I am proud to work at this school.,Agree,55,TRUE,FALSE
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,Teacher,I am proud to work at this school.,Agree,64,TRUE,FALSE
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Teacher,I am proud to work at this school.,Agree,59,TRUE,FALSE
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,Teacher,I am proud to work at this school.,Agree,57,TRUE,FALSE
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,Teacher,I am proud to work at this school.,Agree,53,TRUE,FALSE
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,Teacher,I am proud to work at this school.,Strongly agree,39,TRUE,FALSE
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,Teacher,I am proud to work at this school.,Strongly agree,14,TRUE,FALSE
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,Teacher,I am proud to work at this school.,Strongly agree,40,TRUE,FALSE
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,Teacher,I am proud to work at this school.,Strongly agree,47,TRUE,FALSE
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,Teacher,I am proud to work at this school.,Strongly agree,48,TRUE,FALSE
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,Teacher,I am proud to work at this school.,Strongly agree,38,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,I am proud to work at this school.,Strongly agree,44,TRUE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,I am proud to work at this school.,Strongly agree,26,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,I am proud to work at this school.,Strongly agree,42,TRUE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,Teacher,I am proud to work at this school.,Strongly agree,32,TRUE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,Teacher,I am proud to work at this school.,Strongly agree,41,TRUE,FALSE
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,Teacher,I am proud to work at this school.,Strongly agree,10,TRUE,FALSE
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,Teacher,I am proud to work at this school.,Strongly agree,17,TRUE,FALSE
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,Teacher,I am proud to work at this school.,Strongly agree,23,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,Teacher,I am proud to work at this school.,Strongly agree,17,TRUE,FALSE
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,Teacher,I am proud to work at this school.,Strongly agree,25,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,I am proud to work at this school.,Strongly agree,29,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,Teacher,I am proud to work at this school.,Strongly agree,62,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,Teacher,I am proud to work at this school.,Strongly agree,50,TRUE,FALSE
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,Teacher,I am proud to work at this school.,Strongly agree,8,TRUE,FALSE
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,Teacher,I am proud to work at this school.,Strongly agree,45,TRUE,FALSE
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,Teacher,I am proud to work at this school.,Strongly agree,21,TRUE,FALSE
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,Teacher,I am proud to work at this school.,Strongly agree,50,TRUE,FALSE
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,Teacher,I am proud to work at this school.,Strongly agree,24,TRUE,FALSE
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,Teacher,I am proud to work at this school.,Strongly agree,36,TRUE,FALSE
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Teacher,I am proud to work at this school.,Strongly agree,22,TRUE,FALSE
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,Teacher,I am proud to work at this school.,Strongly agree,19,TRUE,FALSE
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,Teacher,I am proud to work at this school.,Strongly agree,44,TRUE,FALSE
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,Teacher,Physical conflicts among students,Not at all,26,FALSE,TRUE
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,Teacher,Physical conflicts among students,Not at all,0,FALSE,TRUE
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,Teacher,Physical conflicts among students,Not at all,26,FALSE,TRUE
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,Teacher,Physical conflicts among students,Not at all,15,FALSE,TRUE
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,Teacher,Physical conflicts among students,Not at all,4,FALSE,TRUE
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,Teacher,Physical conflicts among students,Not at all,0,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,Physical conflicts among students,Not at all,6,FALSE,TRUE
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Physical conflicts among students,Not at all,0,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Physical conflicts among students,Not at all,22,FALSE,TRUE
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,Teacher,Physical conflicts among students,Not at all,0,FALSE,TRUE
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,Teacher,Physical conflicts among students,Not at all,7,FALSE,TRUE
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,Teacher,Physical conflicts among students,Not at all,0,FALSE,TRUE
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,Teacher,Physical conflicts among students,Not at all,0,FALSE,TRUE
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,Teacher,Physical conflicts among students,Not at all,9,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,Teacher,Physical conflicts among students,Not at all,17,FALSE,TRUE
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,Teacher,Physical conflicts among students,Not at all,13,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Physical conflicts among students,Not at all,18,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,Teacher,Physical conflicts among students,Not at all,4,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,Teacher,Physical conflicts among students,Not at all,4,FALSE,TRUE
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,Teacher,Physical conflicts among students,Not at all,0,FALSE,TRUE
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,Teacher,Physical conflicts among students,Not at all,3,FALSE,TRUE
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,Teacher,Physical conflicts among students,Not at all,5,FALSE,TRUE
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,Teacher,Physical conflicts among students,Not at all,27,FALSE,TRUE
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,Teacher,Physical conflicts among students,Not at all,9,FALSE,TRUE
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,Teacher,Physical conflicts among students,Not at all,50,FALSE,TRUE
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Teacher,Physical conflicts among students,Not at all,0,FALSE,TRUE
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,Teacher,Physical conflicts among students,Not at all,5,FALSE,TRUE
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,Teacher,Physical conflicts among students,Not at all,0,FALSE,TRUE
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,Teacher,Physical conflicts among students,A little,48,FALSE,FALSE
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,Teacher,Physical conflicts among students,A little,24,FALSE,FALSE
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,Teacher,Physical conflicts among students,A little,52,FALSE,FALSE
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,Teacher,Physical conflicts among students,A little,41,FALSE,FALSE
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,Teacher,Physical conflicts among students,A little,22,FALSE,FALSE
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,Teacher,Physical conflicts among students,A little,25,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,Physical conflicts among students,A little,63,FALSE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Physical conflicts among students,A little,3,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Physical conflicts among students,A little,41,FALSE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,Teacher,Physical conflicts among students,A little,24,FALSE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,Teacher,Physical conflicts among students,A little,45,FALSE,FALSE
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,Teacher,Physical conflicts among students,A little,20,FALSE,FALSE
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,Teacher,Physical conflicts among students,A little,83,FALSE,FALSE
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,Teacher,Physical conflicts among students,A little,68,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,Teacher,Physical conflicts among students,A little,67,FALSE,FALSE
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,Teacher,Physical conflicts among students,A little,38,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Physical conflicts among students,A little,41,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,Teacher,Physical conflicts among students,A little,85,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,Teacher,Physical conflicts among students,A little,58,FALSE,FALSE
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,Teacher,Physical conflicts among students,A little,17,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,Teacher,Physical conflicts among students,A little,45,FALSE,FALSE
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,Teacher,Physical conflicts among students,A little,13,FALSE,FALSE
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,Teacher,Physical conflicts among students,A little,33,FALSE,FALSE
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,Teacher,Physical conflicts among students,A little,48,FALSE,FALSE
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,Teacher,Physical conflicts among students,A little,29,FALSE,FALSE
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Teacher,Physical conflicts among students,A little,37,FALSE,FALSE
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,Teacher,Physical conflicts among students,A little,57,FALSE,FALSE
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,Teacher,Physical conflicts among students,A little,44,FALSE,FALSE
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,Teacher,Physical conflicts among students,Some,26,FALSE,FALSE
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,Teacher,Physical conflicts among students,Some,43,FALSE,FALSE
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,Teacher,Physical conflicts among students,Some,19,FALSE,FALSE
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,Teacher,Physical conflicts among students,Some,38,FALSE,FALSE
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,Teacher,Physical conflicts among students,Some,48,FALSE,FALSE
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,Teacher,Physical conflicts among students,Some,44,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,Physical conflicts among students,Some,25,FALSE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Physical conflicts among students,Some,63,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Physical conflicts among students,Some,29,FALSE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,Teacher,Physical conflicts among students,Some,57,FALSE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,Teacher,Physical conflicts among students,Some,41,FALSE,FALSE
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,Teacher,Physical conflicts among students,Some,60,FALSE,FALSE
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,Teacher,Physical conflicts among students,Some,8,FALSE,FALSE
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,Teacher,Physical conflicts among students,Some,23,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,Teacher,Physical conflicts among students,Some,11,FALSE,FALSE
2024,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,Teacher,Physical conflicts among students,Some,13,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Physical conflicts among students,Some,39,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,Teacher,Physical conflicts among students,Some,12,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,Teacher,Physical conflicts among students,Some,35,FALSE,FALSE
2024,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,Teacher,Physical conflicts among students,Some,17,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,Teacher,Physical conflicts among students,Some,45,FALSE,FALSE
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,Teacher,Physical conflicts among students,Some,51,FALSE,FALSE
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,Teacher,Physical conflicts among students,Some,30,FALSE,FALSE
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,Teacher,Physical conflicts among students,Some,27,FALSE,FALSE
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,Teacher,Physical conflicts among students,Some,21,FALSE,FALSE
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,Teacher,Physical conflicts among students,Some,52,FALSE,FALSE
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,Teacher,Physical conflicts among students,Some,29,FALSE,FALSE
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,Teacher,Physical conflicts among students,Some,47,FALSE,FALSE
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,Teacher,Physical conflicts among students,To a great extent,0,FALSE,FALSE
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,Teacher,Physical conflicts among students,To a great extent,32,FALSE,FALSE
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,Teacher,Physical conflicts among students,To a great extent,3,FALSE,FALSE
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,Teacher,Physical conflicts among students,To a great extent,6,FALSE,FALSE
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,Teacher,Physical conflicts among students,To a great extent,26,FALSE,FALSE
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,Teacher,Physical conflicts among students,To a great extent,31,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,Physical conflicts among students,To a great extent,6,FALSE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,Teacher,Physical conflicts among students,To a great extent,34,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Physical conflicts among students,To a great extent,8,FALSE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,Teacher,Physical conflicts among students,To a great extent,19,FALSE,FALSE
2024,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,Teacher,Physical conflicts among students,To a great extent,7,FALSE,FALSE
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,Teacher,Physical conflicts among students,To a great extent,20,FALSE,FALSE
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,Teacher,Physical conflicts among students,To a great extent,8,FALSE,FALSE
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,Teacher,Physical conflicts among students,To a great extent,0,FALSE,FALSE
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,Teacher,Physical conflicts among students,To a great extent,6,FALSE,FALSE
