Year,Region,School,School_Key,School Level,Measure_Code,Measure_Name,Essential,Respondent_Type,Score
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,safe1,Safety,Supportive Environment,Student,1
2025,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,safe1,Safety,Supportive Environment,Student,16
2025,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,safe1,Safety,Supportive Environment,Student,46
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,safe1,Safety,Supportive Environment,Student,16
2025,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,safe1,Safety,Supportive Environment,Student,28
2025,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,safe1,Safety,Supportive Environment,Student,1
2025,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,safe1,Safety,Supportive Environment,Student,26
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,safe1,Safety,Supportive Environment,Student,24
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,safe1,Safety,Supportive Environment,Student,26
2025,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,safe1,Safety,Supportive Environment,Student,45
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,safe1,Safety,Supportive Environment,Student,7
2025,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,safe1,Safety,Supportive Environment,Student,18
2025,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,safe1,Safety,Supportive Environment,Student,16
2025,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,safe1,Safety,Supportive Environment,Student,16
2025,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,safe1,Safety,Supportive Environment,Student,38
2025,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,safe1,Safety,Supportive Environment,Student,23
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,safe1,Safety,Supportive Environment,Student,27
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,safe1,Safety,Supportive Environment,Student,53
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,38
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,73
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,27
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,50
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,63
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,scie,Inquiry-Based Science Instruction,Supplemental,Student,54
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,60
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,scie,Inquiry-Based Science Instruction,Supplemental,Student,62
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,scie,Inquiry-Based Science Instruction,Supplemental,Student,21
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,46
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,scie,Inquiry-Based Science Instruction,Supplemental,Student,57
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,35
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,26
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,63
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,13
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,39
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,44
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,74
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,scie,Inquiry-Based Science Instruction,Supplemental,Student,55
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,scie,Inquiry-Based Science Instruction,Supplemental,Student,47
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,scie,Inquiry-Based Science Instruction,Supplemental,Student,55
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,scie,Inquiry-Based Science Instruction,Supplemental,Student,43
2025,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,61
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,scie,Inquiry-Based Science Instruction,Supplemental,Student,48
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,34
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,scie,Inquiry-Based Science Instruction,Supplemental,Student,59
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,scie,Inquiry-Based Science Instruction,Supplemental,Student,27
2025,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,37
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,scie,Inquiry-Based Science Instruction,Supplemental,Student,69
2025,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,51
2025,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,28
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,54
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,20
2025,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,63
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,37
2025,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,28
2025,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,65
2025,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,40
2025,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,36
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,36
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,scie,Inquiry-Based Science Instruction,Supplemental,Student,39
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,slap,School-Wide Future Orientation,Supportive Environment (grades 9-12),Student,49
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,slap,School-Wide Future Orientation,Supportive Environment (grades 9-12),Student,72
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,slap,School-Wide Future Orientation,Supportive Environment (grades 9-12),Student,48
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,slap,School-Wide Future Orientation,Supportive Environment (grades 9-12),Student,49
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,slap,School-Wide Future Orientation,Supportive Environment (grades 9-12),Student,43
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,slap,School-Wide Future Orientation,Supportive Environment (grades 9-12),Student,68
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,slap,School-Wide Future Orientation,Supportive Environment (grades 9-12),Student,64
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,slap,School-Wide Future Orientation,Supportive Environment (grades 9-12),Student,46
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,stdy,Rigorous Study Habits,Supplemental,Student,5
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,stdy,Rigorous Study Habits,Supplemental,Student,39
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,stdy,Rigorous Study Habits,Supplemental,Student,22
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,stdy,Rigorous Study Habits,Supplemental,Student,61
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,stdy,Rigorous Study Habits,Supplemental,Student,1
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,stdy,Rigorous Study Habits,Supplemental,Student,1
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,stdy,Rigorous Study Habits,Supplemental,Student,48
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,stdy,Rigorous Study Habits,Supplemental,Student,28
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,stdy,Rigorous Study Habits,Supplemental,Student,59
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,stdy,Rigorous Study Habits,Supplemental,Student,26
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,stdy,Rigorous Study Habits,Supplemental,Student,11
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,stdy,Rigorous Study Habits,Supplemental,Student,99
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,stdy,Rigorous Study Habits,Supplemental,Student,18
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,stdy,Rigorous Study Habits,Supplemental,Student,16
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,stdy,Rigorous Study Habits,Supplemental,Student,1
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,stdy,Rigorous Study Habits,Supplemental,Student,62
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,stdy,Rigorous Study Habits,Supplemental,Student,36
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,stdy,Rigorous Study Habits,Supplemental,Student,19
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,stdy,Rigorous Study Habits,Supplemental,Student,22
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,stdy,Rigorous Study Habits,Supplemental,Student,1
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,stdy,Rigorous Study Habits,Supplemental,Student,21
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,stdy,Rigorous Study Habits,Supplemental,Student,3
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,stdy,Rigorous Study Habits,Supplemental,Student,22
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,stdy,Rigorous Study Habits,Supplemental,Student,53
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,stdy,Rigorous Study Habits,Supplemental,Student,11
2025,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,stdy,Rigorous Study Habits,Supplemental,Student,1
2025,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,stdy,Rigorous Study Habits,Supplemental,Student,28
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,stdy,Rigorous Study Habits,Supplemental,Student,60
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,stdy,Rigorous Study Habits,Supplemental,Student,18
2025,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,stdy,Rigorous Study Habits,Supplemental,Student,20
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,stdy,Rigorous Study Habits,Supplemental,Student,76
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,stdy,Rigorous Study Habits,Supplemental,Student,20
2025,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,stdy,Rigorous Study Habits,Supplemental,Student,28
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,stdy,Rigorous Study Habits,Supplemental,Student,99
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,stdy,Rigorous Study Habits,Supplemental,Student,35
2025,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,stdy,Rigorous Study Habits,Supplemental,Student,14
2025,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,stdy,Rigorous Study Habits,Supplemental,Student,23
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,stdy,Rigorous Study Habits,Supplemental,Student,66
2025,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,stdy,Rigorous Study Habits,Supplemental,Student,24
2025,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,stdy,Rigorous Study Habits,Supplemental,Student,5
2025,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,stdy,Rigorous Study Habits,Supplemental,Student,14
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,stdy,Rigorous Study Habits,Supplemental,Student,16
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,stdy,Rigorous Study Habits,Supplemental,Student,1
2025,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,stdy,Rigorous Study Habits,Supplemental,Student,59
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,stdy,Rigorous Study Habits,Supplemental,Student,1
2025,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,stdy,Rigorous Study Habits,Supplemental,Student,9
2025,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,stdy,Rigorous Study Habits,Supplemental,Student,37
2025,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,stdy,Rigorous Study Habits,Supplemental,Student,31
2025,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,stdy,Rigorous Study Habits,Supplemental,Student,74
2025,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,stdy,Rigorous Study Habits,Supplemental,Student,39
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,stdy,Rigorous Study Habits,Supplemental,Student,28
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,stdy,Rigorous Study Habits,Supplemental,Student,18
2024,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,trts,Student-Teacher Trust,Supportive Environment,Student,14
2024,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,trts,Student-Teacher Trust,Supportive Environment,Student,18
2024,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,trts,Student-Teacher Trust,Supportive Environment,Student,20
2024,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,trts,Student-Teacher Trust,Supportive Environment,Student,59
2024,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,trts,Student-Teacher Trust,Supportive Environment,Student,31
2024,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,trts,Student-Teacher Trust,Supportive Environment,Student,31
2024,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,trts,Student-Teacher Trust,Supportive Environment,Student,16
2024,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,trts,Student-Teacher Trust,Supportive Environment,Student,18
2024,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,trts,Student-Teacher Trust,Supportive Environment,Student,45
2024,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,trts,Student-Teacher Trust,Supportive Environment,Student,19
2024,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,trts,Student-Teacher Trust,Supportive Environment,Student,31
2024,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,trts,Student-Teacher Trust,Supportive Environment,Student,83
2024,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,trts,Student-Teacher Trust,Supportive Environment,Student,8
2024,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,trts,Student-Teacher Trust,Supportive Environment,Student,16
2024,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,trts,Student-Teacher Trust,Supportive Environment,Student,7
2024,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,trts,Student-Teacher Trust,Supportive Environment,Student,31
2024,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,trts,Student-Teacher Trust,Supportive Environment,Student,24
2024,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,trts,Student-Teacher Trust,Supportive Environment,Student,29
2024,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,trts,Student-Teacher Trust,Supportive Environment,Student,19
2024,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,trts,Student-Teacher Trust,Supportive Environment,Student,13
2024,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,trts,Student-Teacher Trust,Supportive Environment,Student,19
2024,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,trts,Student-Teacher Trust,Supportive Environment,Student,1
2024,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,trts,Student-Teacher Trust,Supportive Environment,Student,34
2024,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,trts,Student-Teacher Trust,Supportive Environment,Student,46
2024,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,trts,Student-Teacher Trust,Supportive Environment,Student,7
2025,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,trts,Student-Teacher Trust,Supportive Environment,Student,18
2025,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,trts,Student-Teacher Trust,Supportive Environment,Student,41
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,trts,Student-Teacher Trust,Supportive Environment,Student,47
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,trts,Student-Teacher Trust,Supportive Environment,Student,13
2025,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,trts,Student-Teacher Trust,Supportive Environment,Student,17
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,trts,Student-Teacher Trust,Supportive Environment,Student,78
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,trts,Student-Teacher Trust,Supportive Environment,Student,14
2025,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,trts,Student-Teacher Trust,Supportive Environment,Student,33
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,trts,Student-Teacher Trust,Supportive Environment,Student,70
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,trts,Student-Teacher Trust,Supportive Environment,Student,11
2025,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,trts,Student-Teacher Trust,Supportive Environment,Student,19
2025,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,trts,Student-Teacher Trust,Supportive Environment,Student,45
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,trts,Student-Teacher Trust,Supportive Environment,Student,34
2025,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,trts,Student-Teacher Trust,Supportive Environment,Student,22
2025,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,trts,Student-Teacher Trust,Supportive Environment,Student,32
2025,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,trts,Student-Teacher Trust,Supportive Environment,Student,31
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,trts,Student-Teacher Trust,Supportive Environment,Student,17
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,trts,Student-Teacher Trust,Supportive Environment,Student,24
2025,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,trts,Student-Teacher Trust,Supportive Environment,Student,39
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,trts,Student-Teacher Trust,Supportive Environment,Student,13
2025,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,trts,Student-Teacher Trust,Supportive Environment,Student,24
2025,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,trts,Student-Teacher Trust,Supportive Environment,Student,17
2025,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,trts,Student-Teacher Trust,Supportive Environment,Student,19
2025,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,trts,Student-Teacher Trust,Supportive Environment,Student,51
2025,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,trts,Student-Teacher Trust,Supportive Environment,Student,17
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,trts,Student-Teacher Trust,Supportive Environment,Student,10
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,trts,Student-Teacher Trust,Supportive Environment,Student,43
2025,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,cdis,Classroom Disruptions,Supplemental,Teacher,40
2025,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,cdis,Classroom Disruptions,Supplemental,Teacher,8
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,cdis,Classroom Disruptions,Supplemental,Teacher,61
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,cdis,Classroom Disruptions,Supplemental,Teacher,35
2025,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,cdis,Classroom Disruptions,Supplemental,Teacher,10
