Year,Region,School,School_Key,Role,Item_Text,Pct_Favorable,Pct_Unfavorable,Response_Options,Pct_Neutral_Other
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,The principal has confidence in the expertise of the teachers.,100,0,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,The principal looks out for the personal welfare of the faculty members.,100,0,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,The principal places the needs of children ahead of personal and political interests.,100,0,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,The principal takes a personal interest in the professional development of teachers.,94,6,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,"There is consistency in curriculum, instruction, and learning materials among teachers in the same grade level at this school.",92,8,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,This school would be my first choice for my own child.,47,53,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,Threaten you verbally?,0,0,"A few, A lot, Almost all",100
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,Threats of violence toward teachers,0,44,"Not at all, A little, Some, To a great extent",56
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,Use inappropriate language during class?,20,0,"A few, A lot, Almost all",80
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,"Volunteered time to support the school (e.g., volunteer in classrooms, help with school-wide events, etc.)?",0,0,"Some, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,We have so many different programs in this school that I can’t keep track of them all.,36,64,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,What helps students learn the best.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,Worked on instructional strategies with other teachers?,0,7,"Never, Once or twice, 3-9 times, 10 or more times",93
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,Teacher,Worked with other teachers to develop materials or activities for particular classes?,0,7,"Never, Once or twice, 3-9 times, 10 or more times",93
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Adults in this neighborhood know who the local children are.,65,35,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,All students are encouraged to go to college.,86,14,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Apply math to situations in life outside of school.,0,14,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",86
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Are you challenged?,50,7,"Never, Once in a while, Most of the time, All the time",43
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Debate the meaning of a reading.,0,11,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",89
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Discuss connections between a reading and real life people or situations.,0,6,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",94
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,"Discuss how culture, time, or place affects an author's writing.",0,6,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",94
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Discuss possible solutions to problems with other students.,0,9,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",91
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Do you have to work hard to do well?,54,5,"Never, Once in a while, Most of the time, All the time",41
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Does the teacher ask difficult questions in class?,41,9,"Never, Once in a while, Most of the time, All the time",50
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Does the teacher ask difficult questions on tests?,47,7,"Never, Once in a while, Most of the time, All the time",46
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Doesn't let students give up when the work gets hard.,89,11,"Strongly disagree, Disagree, Agree, Strongly agree, Very little, Some, Quite a bit, A great deal",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Don't get along together very well.,38,62,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,"During the day, it is safe for children to play in the local park or playground.",87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Encourage you to work hard at school.,90,2,"Never, Some of the time, Most of the time, All of the time",8
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Encourages students to share their ideas about things we are studying in class.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Encourages us to consider different solutions or points of view.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Expects everyone to work hard.,94,7,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Expects me to do my best all the time.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Explain how writers use tools like symbolism and metaphor to communicate meaning.,0,5,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",95
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Explain how you solved a problem to the class.,0,14,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",86
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Explains things in a different way if I don't understand something in class.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Feel it is important to attend school every day?,0,0,"A few, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Feel it is important to pay attention in class?,0,0,"A few, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Find information from graphs and tables.,0,7,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",93
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Generate your own hypotheses.,0,12,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",88
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Gives me specific suggestions about how I can improve my work in this class.,89,11,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Help each other learn.,77,22,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Helps me catch up if I am behind.,88,12,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,High school is seen as preparation for the future.,92,8,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,High school teaches me valuable skills.,91,9,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I always study for tests.,70,30,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I feel comfortable with my teachers at this school.,90,9,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I feel safe with my teachers at this school.,93,7,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I have someone who is helping me with my college and career goals.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I know what my teacher wants me to learn in this class.,91,9,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I learn a lot from feedback on my work.,86,14,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I set aside time to do my homework and study.,80,20,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I try to do well on my schoolwork even when it isn't interesting to me.,91,9,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I usually look forward to this class.,75,25,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I work hard to do my best in this class.,91,10,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,I'm really learning a lot in this class.,86,14,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,"If I need to study, I don't go out with my friends.",75,25,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Improve a piece of writing as a class or with partners.,0,5,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",95
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,In the bathrooms of the school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,In the hallways of the school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,In your classes?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Is willing to give extra help on schoolwork if I need it.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,It's clear to me what I need to do to get a good grade.,92,8,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Like to put others down.,41,58,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Listen to you when you need to talk.,83,3,"Never, Some of the time, Most of the time, All of the time",14
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,My classes give me useful preparation for what I plan to do in life.,86,13,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,My teachers always keep their promises.,77,22,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,My teachers treat me with respect.,91,9,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,My teachers will always listen to students' ideas.,80,20,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Notices if I have trouble learning something.,86,13,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Often connects what I am learning to life outside of the classroom.,76,24,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Often requires me to explain my answers.,85,15,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Outside around the school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,People in this neighborhood can be trusted.,73,27,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Rewrite a paper or essay in response to comments.,0,8,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",92
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Show they are proud of you.,85,2,"Never, Some of the time, Most of the time, All of the time",13
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Solve a problem with multiple steps that takes more than 20 minutes.,0,15,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",85
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Sometimes I get so interested in my work I don't want to stop.,71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Take time to help you make decisions.,84,4,"Never, Some of the time, Most of the time, All of the time",12
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Teachers make sure that all students are planning for life after graduation.,86,14,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,"Teachers pay attention to all students, not just the top students.",88,12,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Teachers work hard to make sure that all students are learning.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Teachers work hard to make sure that students stay in school.,89,11,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,"The equipment and buildings in the neighborhood, park, or playground are well kept.",84,16,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,The homework assignments help me to learn the course material.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,The topics we are studying are interesting and challenging.,84,16,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,The work we do in class is good preparation for the test.,89,10,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,There are adults in this neighborhood that children can look up to.,76,24,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Think doing homework is important?,0,0,"A few, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,This class really makes me think.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Traveling between home and school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Treat each other with respect.,74,25,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Try hard to get good grades?,0,0,"A few, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Use evidence/data to support an argument or hypothesis.,0,10,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",90
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Use laboratory equipment or specimens.,0,16,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",84
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,"Wants us to become better thinkers, not just memorize things.",92,7,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,What we learn in class is necessary for success in the future.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Working hard in high school matters for success in the workforce.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Write a few sentences to explain how you solved a math problem.,0,15,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",85
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Write a math problem for other students to solve.,0,26,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",74
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Student,Write lab reports.,0,14,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",86
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,A conscious effort is made by faculty to make new teachers feel welcome here.,94,6,"Strongly disagree, Disagree, Agree, Strongly agree, A few, Most, All",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Actively participate in class activities?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Always turn in their homework?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Are eager to try new ideas?,89,12,"Some, About half, Most, Nearly all, Strongly disagree, Disagree, Agree, Strongly agree",-1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Are really trying to improve their teaching?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Are willing to take risks to make the school better?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Attend class regularly?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Attended parent-teacher conferences when you requested them?,0,0,"Some, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Been closely connected to my school's improvement plan.,77,23,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Been sustained and coherently focused, rather than short-term and unrelated.",75,25,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Come to class on time?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Come to class prepared with the appropriate supplies and books?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Communicates a clear vision for our school.,83,17,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Contacted you about their child's performance?,0,0,"Some, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Create serious behavior problems in your class?,4,0,"A few, A lot, Almost all",96
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Curriculum, instruction, and learning materials are well coordinated across different grade levels at this school.",54,47,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Determining the content of in-service programs.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Determining which books and other instructional materials are used in classrooms.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Develop formal networks to link all families with each other (for example: sharing parent directories, providing a website for parents/guardians to connect with one another, etc.)?",0,24,"Not at all, A little, Somewhat, A great deal",76
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Development of new curriculum.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Disorder in classrooms,0,17,"Not at all, A little, Some, To a great extent",83
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Disorder in hallways,0,11,"Not at all, A little, Some, To a great extent",89
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Do off-task things (e.g., play games, text, talk on cell phone) during instructional time?",28,0,"A few, A lot, Almost all",72
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Do their best to help their children learn?,0,0,"Some, About half, Most, All, Not at all, A little, To a great extent",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Encourage more involved parents/guardians to reach out to less involved parents/guardians?,0,30,"Not at all, A little, Somewhat, A great deal",70
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Establishing the curriculum and instructional program.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Experienced teachers invite new teachers into their classes to observe, give feedback, etc.",57,43,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Feel responsible for helping students develop self-control?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Feel responsible that all students learn?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Feel responsible to help each other do their best?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Feel responsible when students in this school fail?,0,0,"Some, About half, Most, Nearly all",100
